parent_product_id,review_count,review_text_count
b0bgpk9cm7,2,2
b0bgpv8dgs,1,1
b0bgpx37f2,1,1
b0bgpx63nm,1,1
b0bgq1vlmm,1,1
b0bgq4szg2,1,1
b0bgq58wd7,2,2
b0bgq9vyqh,1,1
b0bgqb485x,2,2
b0bgqhb45c,35,35
b0bgqhtthf,39,39
b0bgqlz1m3,5,5
b0bgqmr6pr,12,12
b0bgqr74h1,540,540
b0bgr322xc,2,2
b0bgr4mdkr,5,5
b0bgr8hnvg,2,2
b0bgrddfdx,1,1
b0bgrdthm9,3,3
b0bgrgsh5q,1,1
b0bgrkmbn9,1,1
b0bgrnfrgx,1,1
b0bgrs6jn4,2,2
b0bgrs9mnw,1,1
b0bgs15ldw,1,1
b0bgs1xcnt,2,2
b0bgs5tqbv,1,1
b0bgs7lmxt,1,1
b0bgs8xq2v,2,2
b0bgsc341g,14,14
b0bgshgznm,2,2
b0bgsmklws,1,1
b0bgsrlhgv,1,1
b0bgsrzn6q,2,2
b0bgsszqmh,12,12
b0bgsz3ks5,22,22
b0bgszyk6p,12,12
b0bgw5y32b,1,1
b0bgwrrygx,1,1
b0bgwtcl26,3,3
b0bgx1jgtt,1,1
b0bgx5d8dn,1,1
b0bgx5fy27,1,1
b0bgx5v91y,6,6
b0bgxb9x2r,1,1
b0bgxk1c2c,1,1
b0bgxn5whw,1,1
b0bgxv1mr5,20,20
b0bgxwwygc,1,1
b0bgxx8j15,1,1
b0bgxzlxnj,3151,3139
b0bgy2wygw,4,4
b0bgyfj6q1,53,53
b0bgyl2rty,3,3
b0bgys3k7d,14,14
b0bgysn25x,1,1
b0bgzcj81k,1,1
b0bgzjbrmq,1,1
b0bgzn45mr,3,3
b0bh1typqd,2,2
b0bh1ybsbf,10,10
b0bh24wvtb,2,2
b0bh24xk5v,9,9
b0bh26lvqb,7,7
b0bh3b3xjz,2,2
b0bh3tmgzw,6,6
b0bh4j85m8,1,1
b0bh4lnzrp,1,1
b0bh4nxm9h,2,2
b0bh4tv2p4,3,3
b0bh4z2m6f,53,53
b0bh516lds,4,4
b0bh51d6g5,2,2
b0bh552nws,16,16
b0bh65k7cq,1,1
b0bh72yddc,1,1
b0bh7zwhcr,1,1
b0bh834fmp,1,1
b0bh85rvhl,1,1
b0bh8d2562,1,1
b0bh8pq1d6,27,27
b0bh95rd2y,1,1
b0bh96117g,2,2
b0bh96vvrt,1,1
b0bh96wff6,1,1
b0bh989fvp,1,1
b0bh98t791,2,2
b0bh99fvtf,1,1
b0bh9f8933,2,2
b0bh9gxclb,4,4
b0bhbq5bzj,35,35
b0bhbxtkl9,2,2
b0bhc5p2th,1,1
b0bhcbvfbj,2,2
b0bhcjrmrb,6,6
b0bhddvgnz,10,10
b0bhdgv7k7,2,2
b0bhdhfs7r,2,2
b0bhdyj6nx,10,10
b0bhf5qzps,15,15
b0bhf69bgt,1,1
b0bhf7g6sl,1,1
b0bhh73fz4,2,2
b0bhh8vlxq,3,3
b0bhh9rt23,1,1
b0bhh9x1wg,1,1
b0bhhbyjz1,1,1
b0bhhdh3j2,1,1
b0bhhfl6yz,1,1
b0bhhgr1m2,1,1
b0bhhjxb7k,1,1
b0bhhk8hnl,13,13
b0bhhnp8v1,4,4
b0bhhpl1vq,3,3
b0bhhqqly6,1,1
b0bhjgf298,2,2
b0bhjl412x,3,3
b0bhjlx3ml,2,2
b0bhjp9dts,3,3
b0bhjwr2y5,135,135
b0bhkbkqb8,1,1
b0bhkm2f4k,50,50
b0bhktfcmn,2,2
b0bhkwyx93,59,59
b0bhkyxyk2,1,1
b0bhl1y78r,6,6
b0bhl26lq4,2,2
b0bhl3t23z,6,6
b0bhl7s2hj,167,167
b0bhl9d9x3,4,4
b0bhlbf8b6,2,2
b0bhll9ctj,2,2
b0bhlty56s,6,6
b0bhlwx9bq,1,1
b0bhmcqyy7,1,1
b0bhmkm4n2,1,1
b0bhmm328w,3,3
b0bhn2fjpj,3,3
b0bhn8dhnh,3,3
b0bhn8v4ql,3,3
b0bhndn4dr,1,1
b0bhnpzz9y,2,2
b0bhnszcsg,16,16
b0bhnt62z7,3,3
b0bhnydf6h,5,5
b0bhnydwhh,2,2
b0bhp1kk9j,5,5
b0bhp23dyf,1,1
b0bhp3lj44,2,2
b0bhpf2txz,2,2
b0bhpf4mh3,3,3
b0bhphdzgh,1,1
b0bhq77dr9,1,1
b0bhq8bcqs,2,2
b0bhq8fnlg,5,5
b0bhqcgkv9,3,3
b0bhqmgsfk,1,1
b0bhqmwqh4,1,1
b0bhqt2p2b,1,1
b0bhqv7r8q,1,1
b0bhqwxzyy,2,2
b0bhqwz5z9,1,1
b0bhqx4gw5,6,6
b0bhqxgg7g,45,44
b0bhqyqjpb,2,2
b0bhqz7t6w,1,1
b0bhqz9qqx,1,1
b0bhr13vb1,6,6
b0bhr7nxg8,1,1
b0bhr9pgy5,1,1
b0bhrch6wq,1,1
b0bhrtk48x,1,1
b0bhrv3ljy,2,2
b0bhrw4c3m,1,1
b0bhrx7464,29,29
b0bhrxjjxw,8,8
b0bhrxy4r5,1,1
b0bhry9mrv,3,3
b0bhs14gbp,1,1
b0bhs1y5v5,1,1
b0bhs4hzy7,4,4
b0bhsgqxtx,4,4
b0bhsn6k4w,1,1
b0bhsq437p,1,1
b0bhsrxn4s,1,1
b0bhss7bz1,2,2
b0bhss81cx,1,1
b0bhsw6wvk,1,1
b0bhsx5351,1,1
b0bhszpjgd,3,3
b0bht12hzy,3,3
b0bht783g1,1,1
b0bht7s5qv,1,1
b0bht84vd4,1,1
b0bhtb2tcj,1,1
b0bhtcf4s3,1,1
b0bhtf364r,2,2
b0bhtfvs4l,1,1
b0bhtgyzr1,1,1
b0bhtk3nhg,14,14
b0bhtn86hx,1,1
b0bhv84fbm,1,1
b0bhvbfzyp,19,19
b0bhvd3y93,1,1
b0bhvgk6rd,1,1
b0bhvhrzz2,3,3
b0bhvkrj13,1,1
b0bhvpmjc9,13,13
b0bhvs9v5w,8,8
b0bhvt8tnb,4,4
b0bhw12ntl,1,1
b0bhw233tn,2,2
b0bhw3k39z,2,2
b0bhw825dj,3,3
b0bhw881ff,1,1
b0bhwv6t5n,1,1
b0bhwvf95m,1,1
b0bhx15v4l,5,5
b0bhx9w8w2,2,2
b0bhxfvysv,4,4
b0bhxj12lv,1,1
b0bhxprfdh,1,1
b0bhy6jx9h,2,2
b0bhyf5wsk,7,7
b0bhyf74qs,2,2
b0bhyhn3l2,2,2
b0bhyjd6lt,1,1
b0bhykclpr,1,1
b0bhymm43s,1,1
b0bhynn3m9,3,3
b0bhypvxqn,5,5
b0bhypxs95,4,4
b0bhyz7hb4,15,15
b0bhz1lx68,1,1
b0bhz8k66x,3,3
b0bhz9t9pm,1,1
b0bhz9vfxy,1,1
b0bhzjyv58,2,2
b0bhzr33d6,2,2
b0bhzv3pdv,1,1
b0bhzwt81j,2,2
b0bj13cv81,1,1
b0bj1chn5s,4,4
b0bj1h4gt2,1,1
b0bj1m96qd,3,3
b0bj1n397n,1,1
b0bj1pdsqq,5,5
b0bj1pk35j,1,1
b0bj1vs6v1,4,4
b0bj1zmk7w,2,2
b0bj22b795,1,1
b0bj29qbck,1,1
b0bj2cqdhw,2,2
b0bj2cxqsh,1,1
b0bj2jfrpr,1,1
b0bj2kh76d,1,1
b0bj31zp1m,1,1
b0bj37cc3h,2,2
b0bj3bx1hf,3,3
b0bj3dhy5h,13,13
b0bj49s2n5,1,1
b0bj4h2wg1,1,1
b0bj5l5b6f,1,1
b0bj5nm9ls,3,3
b0bj5tq23c,1,1
b0bj5ww4yq,1,1
b0bj63d6tm,1,1
b0bj6bv9wx,1,1
b0bj6h93bg,2,2
b0bj6hwrms,1,1
b0bj6pfkfl,1,1
b0bj6pl7nb,1,1
b0bj6yz43y,1,1
b0bj6zh18r,51,51
b0bj6zprwj,2,2
b0bj75bkxh,1,1
b0bj77frxq,1,1
b0bj7c5hkj,12,12
b0bj7ckbgp,1,1
b0bj7d7zv5,1,1
b0bj7hc1gq,6,6
b0bj7lqn8c,1,1
b0bj7v9qv8,1,1
b0bj84ccn9,1,1
b0bj86dnzg,1,1
b0bj91dj17,1,1
b0bj92dkyc,1,1
b0bj948hbv,1,1
b0bj972s8n,1,1
b0bj998tnk,1,1
b0bj9bltxx,1,1
b0bj9cvk5d,1,1
b0bjb25yqz,1,1
b0bjb8xdl6,1,1
b0bjbh7jy1,1,1
b0bjbms63t,3,3
b0bjc2m535,2,2
b0bjcp43t6,2,2
b0bjcp6fxy,5,5
b0bjcpjdx1,1,1
b0bjcqtsqy,1759,1751
b0bjcr2k44,5,5
b0bjcrp6ph,12,12
b0bjcx83zb,2,2
b0bjcyxgk2,2,2
b0bjdc8xwf,3,3
b0bjdfs85d,2,2
b0bjdhlj18,4,4
b0bjdhs2pd,11,11
b0bjdhtgfy,1,1
b0bjdkfhfp,1,1
b0bjdkndry,1,1
b0bjdldj9b,2,2
b0bjdlzwnc,1,1
b0bjdrry4b,16,16
b0bjdyg275,6,6
b0bjdz2fnl,2,2
b0bjdzm74y,5,5
b0bjf21rgv,1,1
b0bjf76sgb,1,1
b0bjfb9tmw,1,1
b0bjh2gv3n,2,2
b0bjh3c2gy,2,2
b0bjh4sjhl,1,1
b0bjj73q83,1,1
b0bjjf5bxw,4,4
b0bjjfv1x7,1,1
b0bjjhx847,1,1
b0bjjjz65g,1,1
b0bjjqw2lc,1,1
b0bjjwfj1t,22,22
b0bjjwj95t,3,3
b0bjjy19mv,3,3
b0bjk21w8j,1,1
b0bjk5nspy,1,1
b0bjkbhc4c,4,4
b0bjkcvwth,6,6
b0bjkgjckv,5,5
b0bjkgnwzb,2,2
b0bjkj2f89,1,1
b0bjkkrqxc,19,19
b0bjkl88tz,1,1
b0bjkrzy94,1,1
b0bjkt1dwr,2,2
b0bjl6c9rk,1,1
b0bjl6m463,1,1
b0bjl93kvh,1,1
b0bjlbg7kk,1,1
b0bjlbm7fz,2,2
b0bjlc98m2,1,1
b0bjm639cn,1,1
b0bjnfl4q6,2,2
b0bjnplykh,1,1
b0bjnvsnfq,3,3
b0bjp2wyxb,4,4
b0bjp5l3y8,3,3
b0bjp8t17n,1,1
b0bjpchngw,13,13
b0bjpjkj8x,1,1
b0bjpl9z82,1,1
b0bjpmvg8n,1,1
b0bjptf7z4,1,1
b0bjpx4v9f,1,1
b0bjpybxs2,1,1
b0bjpzdj37,1,1
b0bjq18b5j,3,3
b0bjq2gynn,2,2
b0bjq2kvhm,43,43
b0bjq38z9b,1,1
b0bjq6f9kj,1,1
b0bjq73hlc,1,1
b0bjq7c297,3,3
b0bjq7wv49,1,1
b0bjqbcldy,4,4
b0bjqcn81l,7,7
b0bjqhx8nv,5,5
b0bjqhzywf,5,5
b0bjqkn53l,1,1
b0bjqlgs5h,1,1
b0bjqmmgxf,25,25
b0bjqn53k9,12,12
b0bjqp5nrb,1,1
b0bjqprbyf,3,3
b0bjrg1dcf,1,1
b0bjsz9wqf,1,1
b0bjt7vcb2,2,2
b0bjtbfc45,2,2
b0bjtd2dlm,1,1
b0bjtdhnwh,2,2
b0bjtfrc5w,1,1
b0bjtm88jl,1,1
b0bjtngn77,6,6
b0bjttb3jp,8,8
b0bjttmrhd,3,3
b0bjv3ngzs,1,1
b0bjv42vtg,1,1
b0bjv4wbbh,1,1
b0bjv512jt,1,1
b0bjv68475,1,1
b0bjv6rt33,1,1
b0bjv74s5w,4,4
b0bjvb1nvp,1,1
b0bjvbs4bs,2,2
b0bjvdtwbs,1,1
b0bjvg56tp,1,1
b0bjvgkfsz,2,2
b0bjvgnqx8,1,1
b0bjvgrl13,1,1
b0bjvhmxl2,3,3
b0bjvjks6l,8,8
b0bjw3cd27,1,1
b0bjw5hw5s,1,1
b0bjw6v6hw,3,3
b0bjxhddbp,1,1
b0bjy5b836,2,2
b0bjynbvxy,4,4
b0bjyzkgcg,3,3
b0bjz12r3y,1,1
b0bjzdf7cy,1,1
b0bjzgv3lr,3,3
b0bjzhbpys,1,1
b0bjzr86v7,2,2
b0bjzs3fxh,1,1
b0bjzt512s,4,4
b0bjzwvrcq,1,1
b0bjzxd5k4,1,1
b0bjzxtgfv,8,8
b0bjzzcl3n,1,1
b0bk12lmz7,4,4
b0bk1972wg,6,6
b0bk1c3x8z,4,4
b0bk1cgdn1,4,4
b0bk1htc6m,8,8
b0bk2dzr41,4,4
b0bk2n38g6,1,1
b0bk2zq1v9,1,1
b0bk35swxv,5,5
b0bk392qmf,1,1
b0bk39mh7b,6,6
b0bk3d6vvf,1,1
b0bk3j9619,1,1
b0bk3kzn7m,2,2
b0bk43sd8b,2,2
b0bk46t3f3,1,1
b0bk471f3n,1,1
b0bk496gg3,1,1
b0bk4ctbc1,6,6
b0bk4fgx8d,1,1
b0bk4w4phn,1,1
b0bk5723yn,1,1
b0bk5tqvh6,3,3
b0bk65l3fb,2,2
b0bk6fqypn,3,3
b0bk77vyt9,1,1
b0bk8221t1,1,1
b0bk88j2wx,2,2
b0bk8djzbh,1,1
b0bk8mlnp2,2,2
b0bk8pcys6,1,1
b0bk8rb2ym,1,1
b0bk8sxb61,1,1
b0bk8x5f9j,2,2
b0bk92fdz4,4,4
b0bk92z85l,6,6
b0bk93sdlg,1,1
b0bk94j885,427,427
b0bk96x1s5,2,2
b0bk9765zd,2,2
b0bk981jn3,2,2
b0bk9jgwtw,3,3
b0bk9t752j,2,2
b0bk9tvvlk,1,1
b0bk9vgc4w,1,1
b0bk9vnzwx,19,19
b0bkb6tp8s,13,13
b0bkc76s1c,2,2
b0bkcj7yx5,2,2
b0bkckdq81,1,1
b0bkfjcbby,2,2
b0bkflb9f6,1,1
b0bkfmrvhj,3,3
b0bkfmzqhb,3,3
b0bkfqppyn,1,1
b0bkfrczxr,1,1
b0bkfs11y1,2,2
b0bkfs2xny,1,1
b0bkfvvttx,2,2
b0bkfz46s9,2,2
b0bkfzc3v1,5,5
b0bkfzp9kr,7,7
b0bkg23258,2,2
b0bkg4hz75,1,1
b0bkgc7rrr,1,1
b0bkgccfpk,5,5
b0bkghrz1p,1,1
b0bkgqk9bw,1,1
b0bkgywfj7,2,2
b0bkh3wpwp,2,2
b0bkh4qt9s,1,1
b0bkhbkbh2,3,3
b0bkjjq9gy,7,7
b0bkjsy91c,8,8
b0bkjy65n6,9,9
b0bkjyt469,1,1
b0bkjzwscd,2,2
b0bkk3phwb,4,4
b0bkk5sg7g,1,1
b0bkkjv4yq,1,1
b0bkkkw46r,2,2
b0bkkps7qg,56,56
b0bkkwc1x1,3,3
b0bkl1h7hk,1,1
b0bkl23nyh,3,3
b0bkl3tgbs,1,1
b0bkl7gxrl,8,8
b0bkl8mlsc,1,1
b0bkld428p,1,1
b0bklfrntr,2,2
b0bklr6dkh,1,1
b0bklsxshk,1,1
b0bkn67ynk,1,1
b0bkp1qwwj,3,3
b0bkp6rrtf,32,32
b0bkp7tlcr,18,18
b0bkp9pgnl,3,3
b0bkph5ltr,3,3
b0bkpjxh56,1,1
b0bkpmjckb,1,1
b0bkpr9n6l,1,1
b0bkps53y2,1,1
b0bkptfbmj,3,3
b0bkpv5jtx,1,1
b0bkpxm46t,1,1
b0bkpxz2hk,4,4
b0bkpxz2lg,17,17
b0bkpy4jnr,1,1
b0bkpy9dff,1,1
b0bkpymr3z,1,1
b0bkpzhc65,3,3
b0bkpzr47y,4,4
b0bkpzs8tc,1,1
b0bkpzt479,24,24
b0bkq126v5,12,12
b0bkq12sjv,4,3
b0bkq1gwhx,4,4
b0bkq1j5yk,2,2
b0bkq24csn,2,2
b0bkq317hv,1,1
b0bkq5554x,1,1
b0bkq7rlz1,1,1
b0bkqbtylr,1,1
b0bkqbvz8t,1,1
b0bkqmr6jm,1,1
b0bkqn6fs6,2,2
b0bkqqdkxd,1,1
b0bkqwjnbb,2,2
b0bkr15m6y,1,1
b0bkr1vv21,1,1
b0bkr4ndwy,1,1
b0bkr8tk3l,7,7
b0bkrc53zn,1,1
b0bkrc6f8p,1,1
b0bkrckddf,11,11
b0bkrjvwcb,5,5
b0bkrs3rfh,1,1
b0bkrs4qnn,2,2
b0bkrvg8qh,1,1
b0bkrwtt1m,2,2
b0bks96vcn,5,5
b0bksh33hc,1,1
b0bksjyx9q,1,1
b0bksmc9t3,2,2
b0bksp7dk6,1,1
b0bksq7h5z,1,1
b0bksvskm3,2,2
b0bksw1lw3,20,20
b0bksxqdqt,5,5
b0bksxzp21,1,1
b0bkt151tq,3,3
b0bkt224x2,1,1
b0bkt5668h,1,1
b0bkt6rpn8,3,3
b0bktfmtll,1,1
b0bktgsg8m,1,1
b0bktgz9mz,2,2
b0bkth6ysy,2,2
b0bktjw5bl,2,2
b0bktl74pf,1,1
b0bktlgr68,1,1
b0bktm95gm,2,2
b0bktmn3gs,1,1
b0bktnzdc3,1,1
b0bktt2l7f,15,15
b0bktw5636,14,14
b0bkvclzvn,1,1
b0bkvfhxqs,2,2
b0bkvjhxrv,9,9
b0bkvvbhbs,11,11
b0bkvzgd9b,6,6
b0bkw5dyfg,1,1
b0bkwb1b5d,1,1
b0bkwdpl4s,1,1
b0bkwfrz9c,6,6
b0bkwhttcz,2,2
b0bkwyqh5p,4,4
b0bkxfk7mw,1,1
b0bkxfxxh6,1,1
b0bkxkcwxr,2,2
b0bkxq4b7s,1,1
b0bkxsk7jm,1,1
b0bky81j1v,1,1
b0bkyyvw8p,1,1
b0bkzhh563,3,3
b0bkzlptd6,3,3
b0bkzlw3zg,3,3
b0bkzn58mw,3,3
b0bkzn82ks,1,1
b0bkznn38t,2,2
b0bkznxh87,1,1
b0bkzphs6z,2,2
b0bkzs4tl5,1,1
b0bkztz7wp,3,3
b0bkzyd469,1,1
b0bkzzq34r,1,1
b0bkzzxcp2,1,1
b0bl125hp8,19,19
b0bl13bgwl,1,1
b0bl14vldl,1,1
b0bl17t8hc,2,2
b0bl1f9mft,3,3
b0bl1g64v3,2,2
b0bl1h3rwz,1,1
b0bl1hx5vd,1,1
b0bl1vzzd2,24,24
b0bl1xtjcw,2,2
b0bl1z9c9w,64,64
b0bl27dm7r,1,1
b0bl27xb92,2,2
b0bl283ms5,4,4
b0bl2ckt1b,4,4
b0bl2gz1m6,6,6
b0bl2sw6jf,15,15
b0bl2z9mz5,7,7
b0bl328psy,1,1
b0bl361k7l,1,1
b0bl374jft,1,1
b0bl37bfqw,5,5
b0bl394prw,2,2
b0bl3cbw4p,1,1
b0bl3d8rx4,1,1
b0bl3l7b55,5,5
b0bl3pqrt3,3,3
b0bl3q1hg3,2,2
b0bl3s9414,4,4
b0bl3sn4xp,1,1
b0bl3tf3nx,4,4
b0bl3tp7zw,1,1
b0bl3zjhxk,1,1
b0bl41b9pz,1,1
b0bl42kyf3,1,1
b0bl436x6t,13,13
b0bl5nj559,7,7
b0bl6mqm6z,2,2
b0bl6p23rl,2,2
b0bl6psfkw,1,1
b0bl6qpl3h,1,1
b0bl6s292x,1,1
b0bl6tpbrh,2,2
b0bl6wzpm9,1,1
b0bl72pns3,1,1
b0bl76ktxj,6,6
b0bl794t31,1,1
b0bl79l4fn,1,1
b0bl7b3h17,2,2
b0bl7dvcbp,36,36
b0bl7h55pd,2,2
b0bl7mxw7h,5,5
b0bl8bkm8n,1,1
b0bl8yqzg9,5,5
b0bl97mp24,2,2
b0bl9h5532,1,1
b0bl9ng7zy,1,1
b0bl9pctc8,4,4
b0bl9qqh14,1,1
b0bl9v6hz1,5,5
b0blb16g1r,3,3
b0blb6kxw4,23,23
b0blbk84sn,1,1
b0blbn9ltk,4,4
b0blbpvr3p,2,2
b0blbvjftv,4,4
b0blbw1x3g,3,3
b0blbz81ff,1,1
b0blc4gtwc,1,1
b0blc4zvz6,1,1
b0blc5g6kl,2,2
b0blc6gf83,1,1
b0blc6l59t,1,1
b0blc6vdhk,8,8
b0blc73kh3,1,1
b0blc8t5ym,1,1
b0blcc4zdn,1,1
b0blccnqrf,2,2
b0blckgpzc,1,1
b0blckj9hk,2,2
b0blcy4y15,14,14
b0blcz6jww,1,1
b0blfcw4fh,1,1
b0blfj1q69,18,18
b0blg68lmh,1,1
b0blg7tt9r,1,1
b0blghb4zz,3,3
b0blgq3zfd,44,44
b0blgr3wc3,1,1
b0blgrc6z2,3,3
b0blgwwcnw,2,2
b0blh3j8xg,1,1
b0blhc218x,1,1
b0blhcmqlz,1,1
b0blhd7lpw,14,14
b0blhknyzr,3,3
b0blhm9975,2,2
b0blhmp1t4,1,1
b0blhq8wr2,1,1
b0blhscq1z,3,3
b0blht6dzk,4,4
b0blhx84d4,1,1
b0blhyd2kf,3,3
b0blhylmd5,5,5
b0blhz1l15,2,2
b0bljn36hl,4,4
b0bljrmw8p,1,1
b0bljvmyvw,2,2
b0bljzd91h,2,2
b0blk1rtk9,56,56
b0blk237y8,13,13
b0blk3jjdb,1,1
b0blk6cp22,1,1
b0blkldh79,1,1
b0blkn29mw,1,1
b0blkpjsln,4,4
b0blkqhz56,3,3
b0blkz49rh,8,8
b0bll5b1zm,1,1
b0bll6bbj8,5,5
b0bllglscy,35,34
b0bllht8d8,1,1
b0blllpk1l,4,4
b0blltn68r,1,1
b0bllxcrhh,2,2
b0blly1k45,2,2
b0blmkmfpg,8,8
b0blmlb1sm,22,22
b0blmmngz1,1,1
b0blmmxbx8,1,1
b0blmp94r9,6,6
b0blmpb4mn,1,1
b0blmpvgdb,11,11
b0blmq1d1b,1,1
b0bln28jrq,6,6
b0bln2qhgd,1,1
b0bln3xyv1,1,1
b0bln7fcb9,1,1
b0bln9tm71,1,1
b0blnc9vdh,26,26
b0blnf74g5,4,4
b0blnj43pd,1,1
b0blnqj37r,7,7
b0blnqx634,1,1
b0blnss4v8,8,8
b0blnzd6y8,1,1
b0blp1cr4m,2,2
b0blp55djh,1,1
b0blp5czmg,2,2
b0blp79dx6,5,5
b0blp7g4v8,3,3
b0blp8kwqv,1,1
b0blqdpy6z,3,3
b0blrcv8tv,1,1
b0blrfwx4f,8,8
b0blrjfclk,1,1
b0blrqf63c,1,1
b0blrs2zkh,1,1
b0blrs465m,8,8
b0bls2n1y8,9,9
b0bls6cw25,1,1
b0bls6nssg,2,2
b0bls9c4rk,4,4
b0blsb88xj,1,1
b0blsdkb4y,2,2
b0blsdx9m3,1,1
b0blsf7lxn,1,1
b0blsg4wq7,5,5
b0blsgzyfs,1,1
b0blsh1q7k,2,2
b0blsh247t,1,1
b0blshfw7y,1,1
b0blsjr23q,1,1
b0blsl18bq,1,1
b0blslr4y8,2,2
b0blslrc18,3,3
b0blsnrrnk,1,1
b0blsqftf5,1,1
b0blssmnsf,2,2
b0blssnlqb,1,1
b0blsv265y,1,1
b0blsv4tn9,1,1
b0blsvt5n8,1,1
b0blt3m7fw,1,1
b0blt4pssf,2,2
b0blt8q96v,64,64
b0bltb7vk3,2,2
b0bltbf2jp,1,1
b0bltgpy85,1,1
b0bltlcy8q,1,1
b0bltn1ccr,6,6
b0bltn1vcp,1,1
b0bltnszzd,1,1
b0blts1cy4,1,1
b0bltw15k5,4,4
b0bltwc26d,2,2
b0bltwpst1,3,3
b0bltwssn9,1,1
b0bltxsqvn,1,1
b0bltxzmqb,2,2
b0blty5rpq,4,4
b0blv7mpxf,2,2
b0blv8v3pm,1,1
b0blv99fyf,15,15
b0blvc6rj9,1,1
b0blvd44t2,2,2
b0blvd8mny,1,1
b0blvjqqs4,1,1
b0blvk53hn,2,2
b0blvsvpz9,1,1
b0blvwfdy5,1,1
b0blvy1m18,2,2
b0blvzvnzj,1,1
b0blw3jz84,1,1
b0blw5v9ss,3,3
b0blw6d9lt,3,3
b0blwnzlmp,1,1
b0blx7plp4,1,1
b0blxp1tjx,2,2
b0bly7ly67,1,1
b0blygpsb5,1,1
b0blym91pq,18,18
b0blypfcm6,1,1
b0blyq19hy,1,1
b0blyvpnv6,2,2
b0blyy7yjc,1,1
b0blyysx6y,1,1
b0blyzbdr2,3,3
b0blz14c3m,2,2
b0blz5lf4s,2,2
b0blzbkwjy,3,3
b0blzbmcf7,3,3
b0blzn1zc5,1,1
b0blzqxt95,1,1
b0blzwljy2,1,1
b0blzwzj1t,2,2
b0bm1rll91,1,1
b0bm2vrnpz,5,5
b0bm32hmmj,3,3
b0bm33393c,2,2
b0bm33dgnh,1,1
b0bm3ggjqs,3,3
b0bm3mv4d4,2,2
b0bm3qyrsg,2,2
b0bm3v78c6,1,1
b0bm3w3gqt,2,2
b0bm3wj33p,3,3
b0bm3wpfgp,1,1
b0bm3x2btn,2,2
b0bm3xt5gy,1,1
b0bm3z8fjf,1,1
b0bm46q9wy,1,1
b0bm47gnbn,2,2
b0bm47z454,1,1
b0bm4d11mq,1,1
b0bm4gfwpb,2,2
b0bm4j75lc,1,1
b0bm4kjy3z,1,1
b0bm4krhmw,1,1
b0bm4kxb5k,4,4
b0bm4zz6fs,4,4
b0bm52hx22,2,2
b0bm5dxhlv,24,24
b0bm5jqspm,1,1
b0bm5m8y5t,2,2
b0bm5r1kxp,3,3
b0bm67slss,2,2
b0bm6jq1b4,12,12
b0bm6jx1vy,1,1
b0bm6mvjv4,1,1
b0bm6xb1ws,2,2
b0bm7j99c3,4,4
b0bm7zc4xr,4,4
b0bm8frmpr,19,19
b0bm8mld67,1,1
b0bm8pjyz6,1,1
b0bm8qg7sg,3,3
b0bm8tlfpw,103,103
b0bm8tygjq,42,42
b0bm937fjd,6,6
b0bm953b1r,4,4
b0bm97wx1d,3,3
b0bm9f3hc4,1,1
b0bm9g51yc,3,3
b0bm9h1sqm,2,2
b0bm9lfy9l,4,4
b0bm9ll8z7,1,1
b0bm9llhkj,3,3
b0bm9p4lz6,2,2
b0bm9qfzlc,2,2
b0bm9xtgcr,2,2
b0bmb33qjh,3,3
b0bmb67hyd,1,1
b0bmbb4g1r,2,2
b0bmctytg2,2,2
b0bmdh6yqc,1,1
b0bmf8jkjc,1,1
b0bmf8t6bc,2,2
b0bmf9kq3m,1,1
b0bmfbf3ld,1,1
b0bmfdk8zm,9,9
b0bmfkj244,246,246
b0bmft5n26,2,2
b0bmfxq4h5,5,5
b0bmfz52lh,1,1
b0bmg19xtw,3,3
b0bmg3pj2q,2,2
b0bmg5jmcm,1,1
b0bmg6dtkk,3,3
b0bmgdvmj3,24,24
b0bmgp219h,5,5
b0bmgsvkmn,277,277
b0bmh52xjv,3,3
b0bmh5m65l,1,1
b0bmhsjxyq,1,1
b0bmjdv33y,1,1
b0bmkbg7jb,4,4
b0bmkcp5c4,1,1
b0bmkft1m1,1,1
b0bmkjm21x,1,1
b0bmkmb7bz,27,27
b0bmkmpnqx,1,1
b0bmkmxsb4,1,1
b0bmkpvx9w,1,1
b0bmks7q7j,68,68
b0bmkz2fb8,2,2
b0bml1vg7j,1,1
b0bml2dypg,1,1
b0bml6d125,4,4
b0bml8bmyq,1,1
b0bml8twc3,2,2
b0bml9zc5d,2,2
b0bmlbf4rd,1,1
b0bmldrczw,2,2
b0bmlh4nrl,1,1
b0bmljsvq7,5,5
b0bmllz27n,1,1
b0bmlmf13v,3,3
b0bmlqk6m6,1,1
b0bmlv27lp,3,3
b0bmlw7jkp,1,1
b0bmm2cfxk,2,1
b0bmm2ffd7,1,1
b0bmmb28mb,2,2
b0bmmd36qh,1,1
b0bmn97y4d,7,7
b0bmnqrwmm,32,32
b0bmp2883n,27,26
b0bmp8xvk5,10,10
b0bmp9mxv7,48,48
b0bmpb5cz7,1,1
b0bmpg4yx1,1,1
b0bmplhmjm,5,5
b0bmpngjyp,1,1
b0bmpslndh,1,1
b0bmpxbcl7,1,1
b0bmpy6mzw,4,4
b0bmpykdtl,1,1
b0bmpz6vbt,8,8
b0bmq2t3sq,5,5
b0bmq48119,19,19
b0bmq7wzf8,1,1
b0bmq9m7zf,1,1
b0bmqc3pc4,2,2
b0bmqckzs6,6,6
